submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
548,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,dogs1,Barbara,NA,NA,0,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,48,dobermans,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",2,NA,NA,graduated_high_school,big,NA,English,female,NA,NA,You and your friend see the following:,3,1570714443508,NA,NA,1,NA,NA,NA,basic,custom_main_text1
548,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,fish,Barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,48,NA,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,English,female,NA,fish,NA,1,1570714443508,1,This is a,1,These are both,goldfish,NA,NA,warmup2
548,NA,boxer,NA,NA,13,warmup/great-dane.jpg,pug,This is a,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,dogs,Barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,48,NA,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,2,1570714443508,1,This is a,1,These are both,great dane,NA,NA,warmup2
548,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,dogs,Barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,48,NA,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,2,1570714443508,2,This is a,1,These are both,great dane,NA,NA,warmup2
548,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,trees,Barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,48,NA,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,English,female,NA,trees,NA,3,1570714443508,1,This is a,1,These are both,bonsai,NA,NA,warmup2
548,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-pug.png,13,NA,NA,NA,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,dogs2,Barbara,NA,NA,1,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small dog.</b>",prenominal,NA,48,dogs,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",0,NA,NA,graduated_high_school,small,NA,English,female,NA,NA,You and your friend see the following:,1,1570714443508,NA,NA,1,NA,NA,NA,congr,custom_main_text2
548,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,fish,Barbara,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small goldfish.</b>",prenominal,NA,48,goldfish,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",1,NA,NA,graduated_high_school,small,NA,English,female,NA,NA,You and your friend see the following:,2,1570714443508,NA,NA,1,NA,NA,NA,basic,custom_main_text2
548,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,"No glitches. Only issue (very very minor) was that I added punctuation (a period at the end) along with a correct answer as though I were writing an actual sentence and when I did, it said I needed to correct it. I intuitively thought to remove the period, but some might not. I don't remember seeing anywhere that said not to add the period, but it might be a good idea to note that clearly if you think people may get frustrated and wonder why their correct answer isn't ""taking.""",2,trees,Barbara,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,48,redwoods,"Interesting study. I hadn't thought about it, but the way the question was worded (i.e. ""That's a big dog"" vs ""That's a big one"") affects how I view what the comment is relative too. Cool!",1,NA,NA,graduated_high_school,big,NA,English,female,NA,NA,You and your friend see the following:,3,1570714443508,NA,NA,1,NA,NA,NA,congr,custom_main_text2
547,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,NA,1,NA,Mary,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",33,buildings,NA,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713986458,1,NA,1.25,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
547,NA,chiwawa,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,Mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1570713986458,1,This is a,1.25,These are both,doverman,NA,NA,warmup1
547,NA,chiwawa,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,Mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1570713986458,2,This is a,1.25,These are both,doverman,NA,NA,warmup1
547,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,Mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1570713986458,3,This is a,1.25,These are both,doberman,NA,NA,warmup1
547,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,Mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,NA,english,male,NA,birds,NA,2,1570713986458,1,This is an,1.25,These are both,eagle,NA,NA,warmup1
547,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,Mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,3,1570713986458,1,This is a,1.25,These are both,hound,NA,NA,warmup1
547,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,Mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,3,1570713986458,2,This is a,1.25,These are both,great dane,NA,NA,warmup1
547,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-great-dane.png,13,NA,NA,NA,NA,1,dogs2,Mary,NA,NA,1,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,33,dogs,NA,2,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,1,1570713986458,NA,NA,1.25,NA,NA,NA,congr,custom_main_text1
547,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,NA,1,dogs1,Mary,NA,NA,0,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,33,dog,NA,2,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,2,1570713986458,NA,NA,1.25,NA,NA,NA,basic,custom_main_text1
547,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-eagle.png,13,NA,NA,NA,NA,1,birds,Mary,NA,NA,1,yes,"You and your friend see another  eagle (not pictured), and your friend says: <br/><b>That's a big eagle.</b>",prenominal,NA,33,birds,NA,1,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,3,1570713986458,NA,NA,1.25,NA,NA,NA,congr,custom_main_text1
547,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,alive,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,1,This is a,1.25,These are both,plant,NA,NA,warmup2
547,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,2,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,3,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,4,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,5,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,6,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,7,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,8,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,Mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713986458,9,This is a,1.25,These are both,bonsai,NA,NA,warmup2
547,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,Mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1570713986458,1,This is a,1.25,These are both,goldfish,NA,NA,warmup2
547,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,Mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1570713986458,2,This is a,1.25,These are both,goldfish,NA,NA,warmup2
547,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,Mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1570713986458,3,This is a,1.25,These are both,goldfish,NA,NA,warmup2
547,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,Mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1570713986458,4,This is a,1.25,These are both,goldfish,NA,NA,warmup2
547,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,1,fish,Mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1570713986458,5,This is a,1.25,These are both,goldfish,NA,NA,warmup2
547,NA,flower,NA,NA,13,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,Mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/dandelion.jpg,plants,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1570713986458,1,This is a,1.25,These are both,sunflower,NA,NA,warmup2
547,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,Mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1570713986458,2,This is a,1.25,These are both,sunflower,NA,NA,warmup2
547,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-basic.png,13,NA,NA,NA,NA,1,flowers,Mary,NA,NA,0,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small flower.</b>",prenominal,NA,33,flowers,NA,0,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,1,1570713986458,NA,NA,1.25,NA,NA,NA,basic,custom_main_text2
547,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,NA,1,fish,Mary,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small fish.</b>",prenominal,NA,33,fish,NA,0,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,2,1570713986458,NA,NA,1.25,NA,NA,NA,basic,custom_main_text2
547,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-bonsai.png,13,NA,NA,NA,NA,1,trees,Mary,NA,NA,1,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small bonsai.</b>",prenominal,NA,33,plants,NA,1,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,3,1570713986458,NA,NA,1.25,NA,NA,NA,congr,custom_main_text2
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,other buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,other buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,2,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,3,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,4,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,buildings.,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,5,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,None that i saw,1,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",30,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713854726,6,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
544,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,None that i saw,1,fish,Sarah,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1570713854726,1,This is a,1,These are both,goldfish,NA,NA,warmup1
544,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,None that i saw,1,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/dandelion.jpg,plants,graduated_college,NA,NA,English,male,NA,flowers,NA,2,1570713854726,1,This is a,1,These are both,sunflower,NA,NA,warmup1
544,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,None that i saw,1,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,2,1570713854726,2,This is a,1,These are both,sunflower,NA,NA,warmup1
544,NA,bird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,None that i saw,1,birds,Sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1570713854726,1,This is an,1,These are both,eagle,NA,NA,warmup1
544,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,None that i saw,1,birds,Sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1570713854726,2,This is an,1,These are both,eagle,NA,NA,warmup1
544,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,None that i saw,1,fish,Sarah,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,30,fish,NA,2,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1570713854726,NA,NA,1,NA,NA,NA,basic,custom_main_text1
544,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-basic.png,13,NA,NA,NA,None that i saw,1,flowers,Sarah,NA,NA,0,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big flower.</b>",prenominal,NA,30,flowers,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1570713854726,NA,NA,1,NA,NA,NA,basic,custom_main_text1
544,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-basic.png,13,NA,NA,NA,None that i saw,1,birds,Sarah,NA,NA,0,yes,"You and your friend see another  eagle (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,30,birds,NA,2,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1570713854726,NA,NA,1,NA,NA,NA,basic,custom_main_text1
544,NA,oak tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None that i saw,1,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,1,1570713854726,1,This is a,1,These are both,bonzai tree,NA,NA,warmup2
544,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None that i saw,1,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,1,1570713854726,2,This is a,1,These are both,bonsai,NA,NA,warmup2
544,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,None that i saw,1,dogs,Sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1570713854726,1,This is a,1,These are both,doberman,NA,NA,warmup2
544,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,None that i saw,1,dogs,Sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1570713854726,2,This is a,1,These are both,great dane,NA,NA,warmup2
544,NA,chihuawa,NA,NA,13,warmup/doberman.png,chihuahua,This is a,None that i saw,1,dogs,Sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1570713854726,1,This is a,1,These are both,doberman,NA,NA,warmup2
544,NA,Chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,None that i saw,1,dogs,Sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1570713854726,2,This is a,1,These are both,doberman,NA,NA,warmup2
544,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-bonsai.png,13,NA,NA,NA,None that i saw,1,trees,Sarah,NA,NA,1,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small tree.</b>",prenominal,NA,30,bonsais,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1570713854726,NA,NA,1,NA,NA,NA,congr,custom_main_text2
544,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-pug.png,13,NA,NA,NA,None that i saw,1,dogs2,Sarah,NA,NA,1,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small pug.</b>",prenominal,NA,30,pugs,NA,1,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1570713854726,NA,NA,1,NA,NA,NA,congr,custom_main_text2
544,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,None that i saw,1,dogs1,Sarah,NA,NA,1,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big doberman.</b>",prenominal,NA,30,dobermans,NA,1,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1570713854726,NA,NA,1,NA,NA,NA,congr,custom_main_text2
543,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,1,NA,barbara,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",60,Buildings,NA,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713621103,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
