submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2487,What do you think your friend is saying it is big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,1,dogs1,jennifer,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,NA,dobermans,NA,NA,NA,higher_degree,big,NA,English,male,9529,NA,You and your friend see the following:,3,1607632251136,NA,It is big relative to other,NA,1.11,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That doberman is big.</b>
2487,What do you think your friend is saying it is big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,No,1,dogs2,jennifer,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,NA,great danes,NA,NA,NA,higher_degree,big,NA,English,male,14992,NA,You and your friend are at a pet show and you see the following:,4,1607632251136,NA,It is big relative to other,NA,1.11,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2488,NA,eagle,NA,NA,35,warmup/hummingbird2.png,eagle,NA,This is a,No issues,1,birds,elizabeth,NA,hummingbird,yes,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/eagle2.png,birds,graduated_college,NA,NA,English,male,NA,birds,NA,1,1607632290908,1,NA,This is an,NA,These are both,hummingbird,NA,NA,warmup1,NA,NA
2488,NA,bonsai,NA,NA,35,warmup/redwood2.png,bonsai,NA,This is a,No issues,1,trees,elizabeth,NA,redwood or sequoia (choose one),yes,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/bonsai2.png,tree,graduated_college,NA,NA,English,male,NA,trees,NA,2,1607632290908,1,NA,This is a,NA,These are both,redwood,NA,NA,warmup1,NA,NA
2488,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No issues,1,NA,elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,26,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607632290908,1,The Empire State Building is tall relative to other,NA,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2488,What do you think your friend is saying it is big relative to?,NA,images/eagle_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,No issues,1,birds,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,26,birds,NA,NA,NA,graduated_college,big,NA,English,male,11873,NA,You and your friend see the following:,1,1607632290908,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That eagle is big.</b>
2488,What do you think your friend is saying it is big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,No issues,1,trees,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,26,trees,NA,NA,NA,graduated_college,big,NA,English,male,10201,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1607632290908,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2488,What do you think your friend is saying it is small relative to?,NA,images/bonsai_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,No issues,1,trees,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,26,trees,NA,NA,NA,graduated_college,small,NA,English,male,8025,NA,You and your friend see the following:,3,1607632290908,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small bonsai.</b>
2488,What do you think your friend is saying it is small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,No issues,1,birds,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,26,birds,NA,NA,NA,graduated_college,small,NA,English,male,5817,NA,You visit your friend who works at an animal shelter and you see the following:,4,1607632290908,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2488,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,No issues,1,dogs2,elizabeth,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/pug2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1607632290908,1,NA,This is a,NA,These are both,great dane,NA,NA,warmup2,NA,NA
2488,NA,doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,No issues,1,dogs1,elizabeth,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/doberman2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1607632290908,1,NA,This is a,NA,These are both,chihuahua,NA,NA,warmup2,NA,NA
2488,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No issues,1,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,26,dogs,NA,NA,NA,graduated_college,small,NA,English,male,9457,NA,You and your friend see the following:,1,1607632290908,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
2488,What do you think your friend is saying it is big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,No issues,1,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,26,dogs,NA,NA,NA,graduated_college,big,NA,English,male,10460,NA,You and your friend are at a pet show and you see the following:,2,1607632290908,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2488,What do you think your friend is saying it is small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No issues,1,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,26,service dogs,NA,NA,NA,graduated_college,small,NA,English,male,21964,NA,You and your friend are at an animal training ground and you see the following:,3,1607632290908,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2488,What do you think your friend is saying it is big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No issues,1,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,26,dobermans,NA,NA,NA,graduated_college,big,NA,English,male,14882,NA,You and your friend see the following:,4,1607632290908,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big doberman.</b>
2499,NA,bonsai,NA,NA,35,warmup/redwood2.png,bonsai,NA,This is a,No,2,trees,elizabeth,NA,redwood or sequoia (choose one),confused,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/bonsai2.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,1,1607632169818,1,NA,This is a,1,These are both,redwood,NA,NA,warmup1,NA,NA
2499,NA,Doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,No,2,dogs1,elizabeth,NA,chihuahua,confused,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/doberman2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1607632169818,1,NA,This is a,1,These are both,chihuahua,NA,NA,warmup1,NA,NA
2499,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,2,NA,elizabeth,1,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,25,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607632169818,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2499,What do you think your friend is saying it is big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,trees,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,25,trees,NA,NA,NA,graduated_college,big,NA,English,male,29497,NA,You and your friend see the following:,1,1607632169818,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2499,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,dogs1,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,25,dogs,NA,NA,NA,graduated_college,small,NA,English,male,10389,NA,You and your friend see the following:,2,1607632169818,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2499,What do you think your friend is saying it is small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,No,2,trees,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,25,redwoods,NA,NA,NA,graduated_college,small,NA,English,male,31986,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1607632169818,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2499,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No,2,dogs1,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,25,service-animals,NA,NA,NA,graduated_college,big,NA,English,male,45602,NA,You and your friend are at an animal training ground and you see the following:,4,1607632169818,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2499,NA,great dane,NA,NA,35,warmup/pug2.png,great dane,NA,This is a,No,2,dogs2,elizabeth,NA,pug,confused,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/great-dane2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1607632169818,1,NA,This is a,1,These are both,pug,NA,NA,warmup2,NA,NA
2499,NA,eagle,NA,NA,35,warmup/hummingbird2.png,eagle,NA,This is a,No,2,birds,elizabeth,NA,hummingbird,confused,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/eagle2.png,birds,graduated_college,NA,NA,English,male,NA,birds,NA,2,1607632169818,1,NA,This is an,1,These are both,humming-bird,NA,NA,warmup2,NA,NA
2499,NA,eagle,NA,NA,35,warmup/hummingbird2.png,eagle,NA,This is a,No,2,birds,elizabeth,NA,hummingbird,confused,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/eagle2.png,birds,graduated_college,NA,NA,English,male,NA,birds,NA,2,1607632169818,2,NA,This is an,1,These are both,hummingbird,NA,NA,warmup2,NA,NA
2499,What do you think your friend is saying it is big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No,2,dogs2,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,Great Dane,25,dogs,NA,NA,NA,graduated_college,big,NA,English,male,19318,NA,You and your friend see the following:,1,1607632169818,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2499,What do you think your friend is saying it is big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,No,2,birds,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,25,birds,NA,NA,NA,graduated_college,big,NA,English,male,9659,NA,You visit your friend who works at an animal shelter and you see the following:,2,1607632169818,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2499,What do you think your friend is saying it is small relative to?,NA,images/pug-gift.png,images/dog-parade-basic2-gift.png,35,NA,NA,critical,NA,No,2,dogs2,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,pug,25,gifts,NA,NA,NA,graduated_college,small,NA,English,male,20860,NA,You and your friend are at a pet store and you see the following:,3,1607632169818,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small pug is a gift.</b>
2499,What do you think your friend is saying it is small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,birds,elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,25,birds,NA,NA,NA,graduated_college,small,NA,English,male,7574,NA,You and your friend see the following:,4,1607632169818,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That hummingbird is small.</b>
2327,NA,doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,barbara,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/doberman2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1607628651501,1,NA,This is a,1.5,These are both,chihuahua,NA,NA,warmup1,NA,NA
2327,NA,skyscraper,NA,NA,35,warmup/stripmall2.png,skyscraper,NA,This is a,NA,1,buildings,barbara,NA,stripmall,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/skyscraper2.png,buildings,graduated_college,NA,NA,English,male,NA,buildings,NA,2,1607628651501,1,NA,This is a,1.5,These are both,strip mall,NA,NA,warmup1,NA,NA
2327,NA,skyscraper,NA,NA,35,warmup/stripmall2.png,skyscraper,NA,This is a,NA,1,buildings,barbara,NA,stripmall,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/skyscraper2.png,buildings,graduated_college,NA,NA,English,male,NA,buildings,NA,2,1607628651501,2,NA,This is a,1.5,These are both,stripmall,NA,NA,warmup1,NA,NA
2327,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,NA,1,NA,barbara,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,32,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607628651501,1,The Empire State Building is tall relative to other,NA,1.5,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2327,What do you think your friend is saying it is small relative to?,NA,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,buildings,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,stripmall,32,buildings,NA,NA,NA,graduated_college,small,NA,English,male,12311,NA,You and your friend see the following:,1,1607628651501,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That stripmall is small.</b>
2327,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,dogs1,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,32,chihuahuas,NA,NA,NA,graduated_college,small,NA,English,male,10254,NA,You and your friend see the following:,2,1607628651501,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2327,What do you think your friend is saying it is big relative to?,NA,images/skyscraper-landmark.png,images/buildings-parade-basic.png,35,NA,NA,critical,NA,NA,1,buildings,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,skyscraper,32,buildings,NA,NA,NA,graduated_college,big,NA,English,male,10704,NA,You visit your friend who lives in another city. You take a walk and you see the following:,3,1607628651501,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2327,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,NA,1,dogs1,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,32,service-animals,NA,NA,NA,graduated_college,big,NA,English,male,11675,NA,You and your friend are at an animal training ground and you see the following:,4,1607628651501,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2327,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,NA,1,flowers,barbara,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/dandelion2.png,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,1,1607628651501,1,NA,This is a,1.5,These are both,sunflower,NA,NA,warmup2,NA,NA
2327,NA,Great Dane,NA,NA,35,warmup/pug2.png,great dane,NA,This is a,NA,1,dogs2,barbara,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/great-dane2.png,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1607628651501,1,NA,This is a,1.5,These are both,Pug,NA,NA,warmup2,NA,NA
2327,What do you think your friend is saying it is big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,flowers,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,32,flowers,NA,NA,NA,graduated_college,big,NA,English,male,7537,NA,You and your friend see the following:,1,1607628651501,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That sunflower is big.</b>
2327,What do you think your friend is saying it is small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,NA,1,flowers,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,32,dandelions,NA,NA,NA,graduated_college,small,NA,English,male,9599,NA,You and your friend are at a garden store and you see the following:,2,1607628651501,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2327,What do you think your friend is saying it is small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,NA,1,dogs2,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,32,dogs,NA,NA,NA,graduated_college,small,NA,English,male,5480,NA,You and your friend are at a pet show and you see the following:,3,1607628651501,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2327,What do you think your friend is saying it is big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,NA,1,dogs2,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,32,dogs,NA,NA,NA,graduated_college,big,NA,English,male,5847,NA,You and your friend see the following:,4,1607628651501,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2333,NA,Eagle,NA,NA,35,warmup/hummingbird2.png,eagle,NA,This is a,No,1,birds,patricia,NA,hummingbird,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/eagle2.png,birds,some_college,NA,NA,English,male,NA,birds,NA,1,1607629560102,1,NA,This is an,2,These are both,Hummingbird,NA,NA,warmup1,NA,NA
2333,NA,chiuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,No,1,dogs1,patricia,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/chihuahua2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1607629560102,1,NA,This is a,2,These are both,Doberman,NA,NA,warmup1,NA,NA
2333,NA,chihuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,No,1,dogs1,patricia,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/chihuahua2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1607629560102,2,NA,This is a,2,These are both,Doberman,NA,NA,warmup1,NA,NA
2333,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,1,NA,patricia,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,33,buildings,NA,NA,NA,some_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607629560102,1,The Empire State Building is tall relative to other,NA,2,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2333,What do you think your friend is saying it is big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,1,dogs1,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,33,dogs,NA,NA,NA,some_college,big,NA,English,male,28152,NA,You and your friend see the following:,1,1607629560102,NA,It is big relative to other,NA,2,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2333,What do you think your friend is saying it is small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,No,1,birds,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,33,birds,NA,NA,NA,some_college,small,NA,English,male,14859,NA,You visit your friend who works at an animal shelter and you see the following:,2,1607629560102,NA,It is small relative to other,NA,2,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2333,What do you think your friend is saying it is big relative to?,NA,images/eagle_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,No,1,birds,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,33,birds,NA,NA,NA,some_college,big,NA,English,male,16313,NA,You and your friend see the following:,3,1607629560102,NA,It is big relative to other,NA,2,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big eagle.</b>
2333,What do you think your friend is saying it is small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No,1,dogs1,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,33,dogs,NA,NA,NA,some_college,small,NA,English,male,19526,NA,You and your friend are at an animal training ground and you see the following:,4,1607629560102,NA,It is small relative to other,NA,2,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2333,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,No,1,dogs2,patricia,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/pug2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,1,1607629560102,1,NA,This is a,2,These are both,great dane,NA,NA,warmup2,NA,NA
2333,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,1,flowers,patricia,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/dandelion2.png,flowers,some_college,NA,NA,English,male,NA,flowers,NA,2,1607629560102,1,NA,This is a,2,These are both,sun flower,NA,NA,warmup2,NA,NA
2333,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,1,flowers,patricia,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/dandelion2.png,flowers,some_college,NA,NA,English,male,NA,flowers,NA,2,1607629560102,2,NA,This is a,2,These are both,sunflower,NA,NA,warmup2,NA,NA
2333,What do you think your friend is saying it is small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No,1,flowers,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,33,flowers,NA,NA,NA,some_college,small,NA,English,male,10809,NA,You and your friend see the following:,1,1607629560102,NA,It is small relative to other,NA,2,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small dandelion.</b>
2333,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No,1,dogs2,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,33,dogs,NA,NA,NA,some_college,small,NA,English,male,5838,NA,You and your friend see the following:,2,1607629560102,NA,It is small relative to other,NA,2,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
2333,What do you think your friend is saying it is big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,No,1,flowers,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,33,flowers,NA,NA,NA,some_college,big,NA,English,male,26074,NA,You and your friend are at a garden store and you see the following:,3,1607629560102,NA,It is big relative to other,NA,2,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2333,What do you think your friend is saying it is big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,No,1,dogs2,patricia,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,33,dogs,NA,NA,NA,some_college,big,NA,English,male,8518,NA,You and your friend are at a pet show and you see the following:,4,1607629560102,NA,It is big relative to other,NA,2,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2335,NA,chichia,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,1,dogs1,barbara,NA,doberman,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,1,1607629762618,1,NA,This is a,2,These are both,doberman,NA,NA,warmup1,NA,NA
2335,NA,chihuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,1,dogs1,barbara,NA,doberman,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,1,1607629762618,2,NA,This is a,2,These are both,doberman,NA,NA,warmup1,NA,NA
