submission_id,question,startDate,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,41,critical,No,2,flowers,jennifer,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,sunflower,29,sunflowers,Enjoyed the study.,some_college,big,NA,English,male,4309,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,4,1618261409931,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,41,filler,No,2,dogs2,jennifer,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,pred,prize-winner,pug,29,pugs,Enjoyed the study.,some_college,small,NA,English,male,2999,You and your friend see the following:,5,1618261409931,NA,dogs2_prize,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/great-dane.png,images/dog-parade-basic2.png,41,critical,No,2,dogs2,jennifer,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,subj,prize-winner,Great Dane,29,Great,Enjoyed the study.,some_college,big,NA,English,male,3303,You and your friend are at a pet show and you see the following:,6,1618261409931,NA,dogs2_prize,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/great-dane_filler.png,images/dog-parade-basic2_filler.png,41,filler,No,2,dogs2,jennifer,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,pred,present,Great Dane,29,Great,Enjoyed the study.,some_college,big,NA,English,male,2303,You and your friend see the following:,7,1618261409931,NA,dogs2_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/doberman.png,images/dog-parade-basic.png,41,critical,No,2,dogs1,jennifer,NA,dogs,dobermen,yes,Your friend points to something in the distance (not shown).,NA,pred,service-animal,doberman,29,dobermen,Enjoyed the study.,some_college,big,NA,English,male,9444,You and your friend are at an animal training ground and you see the following:,8,1618261409931,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,41,critical,No,2,buildings,jennifer,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,subj,landmark,skyscraper,29,buildings,Enjoyed the study.,some_college,big,NA,English,male,7797,You visit your friend who lives in another city. You take a walk and you see the following:,9,1618261409931,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/sunflower_filler.png,images/flower-parade-basic_filler.png,41,filler,No,2,flowers,jennifer,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,subj,present,sunflower,29,sunflowers,Enjoyed the study.,some_college,big,NA,English,male,3971,You and your friend see the following:,10,1618261409931,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2859,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/eagle_filler.png,images/bird-parade-basic_filler.png,41,filler,No,2,birds,jennifer,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,pred,rescue,eagle,29,eagles,Enjoyed the study.,some_college,big,NA,English,male,3168,You and your friend see the following:,11,1618261409931,NA,birds_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big eagle.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/pug-gift.png,images/dog-parade-basic2-gift.png,41,critical,No,2,dogs2,jennifer,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,subj,present,pug,29,pugs,Enjoyed the study.,some_college,small,NA,English,male,5122,You and your friend are at a pet store and you see the following:,12,1618261409931,NA,dogs2_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a present.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/bonsai_stick.png,images/tree-parade-basic.png,41,critical,No,2,trees,jennifer,NA,bonsais,trees,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,bonsai,29,bonsais,Enjoyed the study.,some_college,small,NA,English,male,3845,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,13,1618261409931,NA,trees_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/dandelion_filler.png,images/flower-parade-basic_filler.png,41,filler,No,2,flowers,jennifer,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,subj,landmark,dandelion,29,dandelions,Enjoyed the study.,some_college,small,NA,English,male,2260,You and your friend see the following:,14,1618261409931,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That dandelion is small.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,41,filler,No,2,buildings,jennifer,NA,buildings,stripmalls,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,stripmall,29,stripmalls,Enjoyed the study.,some_college,small,NA,English,male,2295,You and your friend see the following:,15,1618261409931,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small stripmall.</b>
2859,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:29 GMT-0500 (Central Daylight Time),images/chihuahua_filler.png,images/dog-parade-basic_filler.png,41,filler,No,2,dogs1,jennifer,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,subj,service-animal,chihuahua,29,chihuahuas,Enjoyed the study.,some_college,small,NA,English,male,3073,You and your friend see the following:,16,1618261409931,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2858,<i>What do you think Speaker A meant? </i>,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),NA,NA,41,NA,No,2,NA,susan,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,35,buildings,NA,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1618261408400,1,NA,The Empire State Building is tall relative to other,1.5,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/bonsai_filler.png,images/tree-parade-basic_filler.png,41,filler,No,2,trees,susan,NA,trees,bonsais,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,bonsai,35,trees,NA,some_college,small,NA,English,female,23679,You and your friend see the following:,1,1618261408400,NA,trees_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small bonsai.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/tuna_filler.png,images/fish-parade-basic_filler.png,41,filler,No,2,fish,susan,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,subj,rescue,tuna,35,fish,NA,some_college,big,NA,English,female,14105,You and your friend see the following:,2,1618261408400,NA,fish_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,41,filler,No,2,buildings,susan,NA,buildings,skyscrapers,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,skyscraper,35,skyscrapers,NA,some_college,big,NA,English,female,9466,You and your friend see the following:,3,1618261408400,NA,buildings_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big skyscraper.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/stripmall-landmark.png,images/buildings-parade-basic.png,41,critical,No,2,buildings,susan,NA,buildings,stripmalls,yes,Your friend points to something in the distance (not shown).,NA,subj,landmark,stripmall,35,buildings,NA,some_college,small,NA,English,female,11735,You visit your friend who lives in another city. You take a walk and you see the following:,4,1618261408400,NA,buildings_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small stripmall is a landmark.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/clownfish_net.png,images/fish-parade-basic.png,41,critical,No,2,fish,susan,NA,clownfish,fish,yes,Your friend points to something in the distance (not shown).,NA,pred,rescue,clownfish,35,fish,NA,some_college,small,NA,English,female,12880,You visit your friend who works as a marine biologist and you see the following:,5,1618261408400,NA,fish_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/redwood_sign.png,images/tree-parade-basic.png,41,critical,No,2,trees,susan,NA,trees,redwoods,yes,Your friend points to something in the distance (not shown).,NA,subj,landmark,redwood,35,trees,NA,some_college,big,NA,English,female,7707,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,6,1618261408400,NA,trees_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/eagle.png,images/bird-parade-basic.png,41,critical,No,2,birds,susan,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,pred,rescue,eagle,35,birds,NA,some_college,big,NA,English,female,7961,You visit your friend who works at an animal shelter and you see the following:,7,1618261408400,NA,birds_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/great-dane.png,images/dog-parade-basic2.png,41,critical,No,2,dogs2,susan,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,subj,prize-winner,Great Dane,35,Great,NA,some_college,big,NA,English,female,10225,You and your friend are at a pet show and you see the following:,8,1618261408400,NA,dogs2_prize,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/great-dane-gift.png,images/dog-parade-basic2-gift.png,41,critical,No,2,dogs2,susan,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,pred,present,Great Dane,35,dogs,NA,some_college,big,NA,English,female,9952,You and your friend are at a pet store and you see the following:,9,1618261408400,NA,dogs2_present,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big Great Dane.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/sunflower_filler.png,images/flower-parade-basic_filler.png,41,filler,No,2,flowers,susan,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,pred,landmark,sunflower,35,flowers,NA,some_college,big,NA,English,female,11207,You and your friend see the following:,10,1618261408400,NA,flowers_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/chihuahua.png,images/dog-parade-basic.png,41,critical,No,2,dogs1,susan,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,pred,service-animal,chihuahua,35,dogs,NA,some_college,small,NA,English,female,10749,You and your friend are at an animal training ground and you see the following:,11,1618261408400,NA,dogs1_service,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/hummingbird_filler.png,images/bird-parade-basic_filler.png,41,filler,No,2,birds,susan,NA,birds,hummingbirds,yes,Your friend points to something in the distance (not shown).,NA,subj,rescue,hummingbird,35,birds,NA,some_college,small,NA,English,female,4522,You and your friend see the following:,12,1618261408400,NA,birds_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That hummingbird is small.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,41,filler,No,2,dogs2,susan,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,pred,prize-winner,pug,35,dogs,NA,some_college,small,NA,English,female,8622,You and your friend see the following:,13,1618261408400,NA,dogs2_prize,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/pug_filler.png,images/dog-parade-basic2_filler.png,41,filler,No,2,dogs2,susan,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,subj,present,pug,35,dogs,NA,some_college,small,NA,English,female,4958,You and your friend see the following:,14,1618261408400,NA,dogs2_present,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2858,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,41,critical,No,2,flowers,susan,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,subj,landmark,dandelion,35,dandelions,NA,some_college,small,NA,English,female,9353,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,15,1618261408400,NA,flowers_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2858,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 16:03:28 GMT-0500 (Central Daylight Time),images/doberman_filler.png,images/dog-parade-basic_filler.png,41,filler,No,2,dogs1,susan,NA,dobermen,dogs,yes,Your friend points to something in the distance (not shown).,NA,subj,service-animal,doberman,35,dogs,NA,some_college,big,NA,English,female,13820,You and your friend see the following:,16,1618261408400,NA,dogs1_service,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2857,<i>What do you think Speaker A meant? </i>,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),NA,NA,41,NA,No,2,NA,jennifer,1,NA,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,52,buildings,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1618261331782,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/tuna_net.png,images/fish-parade-basic.png,41,critical,No,2,fish,jennifer,NA,tunas,fish,confused,Your friend points to something in the distance (not shown).,NA,subj,rescue,tuna,52,tunas,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,40241,You visit your friend who works as a marine biologist and you see the following:,1,1618261331782,NA,fish_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/eagle.png,images/bird-parade-basic.png,41,critical,No,2,birds,jennifer,NA,birds,eagles,confused,Your friend points to something in the distance (not shown).,NA,pred,rescue,eagle,52,eagles,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,21748,You visit your friend who works at an animal shelter and you see the following:,2,1618261331782,NA,birds_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/great-dane_filler.png,images/dog-parade-basic2_filler.png,41,filler,No,2,dogs2,jennifer,NA,dogs,Great Danes,confused,Your friend points to something in the distance (not shown).,NA,pred,present,Great Dane,52,Great,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,9392,You and your friend see the following:,3,1618261331782,NA,dogs2_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/pug-gift.png,images/dog-parade-basic2-gift.png,41,critical,No,2,dogs2,jennifer,NA,pugs,dogs,confused,Your friend points to something in the distance (not shown).,NA,subj,present,pug,52,pugs,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,7009,You and your friend are at a pet store and you see the following:,4,1618261331782,NA,dogs2_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a present.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/stripmall-landmark.png,images/buildings-parade-basic.png,41,critical,No,2,buildings,jennifer,NA,buildings,stripmalls,confused,Your friend points to something in the distance (not shown).,NA,pred,landmark,stripmall,52,stripmalls,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,13580,You visit your friend who lives in another city. You take a walk and you see the following:,5,1618261331782,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small stripmall.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/chihuahua_filler.png,images/dog-parade-basic_filler.png,41,filler,No,2,dogs1,jennifer,NA,chihuahuas,dogs,confused,Your friend points to something in the distance (not shown).,NA,subj,rescue,chihuahua,52,chihuahuas,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,4082,You and your friend see the following:,6,1618261331782,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/dandelion_filler.png,images/flower-parade-basic_filler.png,41,filler,No,2,flowers,jennifer,NA,dandelions,flowers,confused,Your friend points to something in the distance (not shown).,NA,pred,present,dandelion,52,dandelions,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,6466,You and your friend see the following:,7,1618261331782,NA,flowers_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,41,filler,No,2,buildings,jennifer,NA,buildings,skyscrapers,confused,Your friend points to something in the distance (not shown).,NA,subj,landmark,skyscraper,52,buildings,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,11888,You and your friend see the following:,8,1618261331782,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That skyscraper is big.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/chihuahua.png,images/dog-parade-basic.png,41,critical,No,2,dogs1,jennifer,NA,dogs,chihuahuas,confused,Your friend points to something in the distance (not shown).,NA,pred,service-animal,chihuahua,52,chihuahuas,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,18131,You and your friend are at an animal training ground and you see the following:,9,1618261331782,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/sunflower.png,images/flower-parade-basic.png,41,critical,No,2,flowers,jennifer,NA,flowers,sunflowers,confused,Your friend points to something in the distance (not shown).,NA,subj,present,sunflower,52,sunflowers,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,7499,You and your friend are at a garden store and you see the following:,10,1618261331782,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/clownfish_filler.png,images/fish-parade-basic_filler.png,41,filler,No,2,fish,jennifer,NA,clownfish,fish,confused,Your friend points to something in the distance (not shown).,NA,pred,rescue,clownfish,52,clownfish,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,8368,You and your friend see the following:,11,1618261331782,NA,fish_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small clownfish.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/doberman_filler.png,images/dog-parade-basic_filler.png,41,filler,No,2,dogs1,jennifer,NA,dogs,dobermen,confused,Your friend points to something in the distance (not shown).,NA,subj,service-animal,doberman,52,dobermen,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,8365,You and your friend see the following:,12,1618261331782,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/doberman-rescue.png,images/dog-parade-basic-rescue.png,41,critical,No,2,dogs1,jennifer,NA,dogs,dobermen,confused,Your friend points to something in the distance (not shown).,NA,pred,rescue,doberman,52,dobermen,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,4039,You visit your friend who works at an animal shelter and you see the following:,13,1618261331782,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/bonsai_stick.png,images/tree-parade-basic.png,41,critical,No,2,trees,jennifer,NA,trees,bonsais,confused,Your friend points to something in the distance (not shown).,NA,subj,landmark,bonsai,52,bonsais,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,10095,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,14,1618261331782,NA,trees_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2857,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/hummingbird_filler.png,images/bird-parade-basic_filler.png,41,filler,No,2,birds,jennifer,NA,birds,hummingbirds,confused,Your friend points to something in the distance (not shown).,NA,subj,rescue,hummingbird,52,hummingbirds,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,small,NA,English,female,7283,You and your friend see the following:,15,1618261331782,NA,birds_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That hummingbird is small.</b>
2857,What do you think your friend is saying it is big relative to?,Mon Apr 12 2021 14:02:11 GMT-0700 (PDT),images/redwood_filler.png,images/tree-parade-basic_filler.png,41,filler,No,2,trees,jennifer,NA,trees,redwoods,confused,Your friend points to something in the distance (not shown).,NA,pred,landmark,redwood,52,redwoods,I saw two ways to answer each question. I am unsure if there was a wrong and a right answer.,higher_degree,big,NA,English,female,9769,You and your friend see the following:,16,1618261331782,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2856,<i>What do you think Speaker A meant? </i>,Mon Apr 12 2021 16:02:31 GMT-0500 (Central Daylight Time),NA,NA,41,NA,No,2,NA,Jennifer,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,26,buildings.,N/A. Thank you!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1618261351122,1,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2856,<i>What do you think Speaker A meant? </i>,Mon Apr 12 2021 16:02:31 GMT-0500 (Central Daylight Time),NA,NA,41,NA,No,2,NA,Jennifer,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,26,buildings,N/A. Thank you!,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1618261351122,2,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2856,What do you think your friend is saying it is small relative to?,Mon Apr 12 2021 16:02:31 GMT-0500 (Central Daylight Time),images/hummingbird.png,images/bird-parade-basic.png,41,critical,No,2,birds,Jennifer,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,subj,rescue,hummingbird,26,birds,N/A. Thank you!,some_college,small,NA,English,female,14183,You visit your friend who works at an animal shelter and you see the following:,1,1618261351122,NA,birds_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
